Event ID,Event Date,Start Time,End Time,Event Name,Event Short Name,Event Description,Event Location,Admission,Alternate Event Location
339,05/10/2000,8:00 a.m.,4:00 p.m.,Exceptional Artworks Exhibit,Artworks Exhibit,The Capital District Developmental Services Office is once again proud to sponsor the Northeast Regional Exceptional Artworks Exhibit to be held at the Empire State Plaza.,North Lobby, , 
201,05/10/2000,10:00 a.m.,3:00 p.m.,Craft Show by Empire State Hobby & Crafts,Craft Show,Craft Show,North Concourse, , 
337,05/08/2000,11:30 a.m.,2:30 p.m.,"Ellen Sinopoli Dance Company - ""Sneak Preview",Sneak Preview,Dance Performance,South Gallery,Free, 
342,05/05/2000,11:00 a.m.,2:00 p.m.,Outdoor Farmers' Market,Farmers' Market, ,Outdoor Empire State Plaza, , 
361,05/05/2000,9:00 a.m.,3:00 p.m.,Civil Service Blood Donor Campaign,Blood Donor Campaign, ,Outdoor Empire State Plaza - Mosaic Area, , 
361,05/04/2000,9:00 a.m.,3:00 p.m.,Civil Service Blood Donor Campaign,Blood Donor Campaign, ,Outdoor Empire State Plaza - Mosaic Area, , 
342,05/03/2000,11:00 a.m.,2:00 p.m.,Outdoor Farmers' Market,Farmers' Market, ,Outdoor Empire State Plaza, , 
340,05/02/2000,10:00 a.m.,2:00 p.m.,Elder Abuse Awareness Day,Elder Abuse Awareness,Information Fair,North Lobby, , 
354,05/02/2000,6:00 p.m., ,16th Annual Albany Run for New York,Run for New York,Participants have a great chance of winning at least one of the many fabulous prizes by registering for the Albany Run for New York.  Runners will also be supporting tourism  the state's 2nd largest industry  and helping the New York State Hospitality & Tourism Association Education Foundation scholarship program.  Kicking off National and State Tourism Week  the Albany Run for New York signals the start of the outdoor tourism season while providing healthy exercise for the competitive runner and jogger alike.  Because of the generosity of tourism businesses all over New York state  there is a wide assortment of valuable prizes for finishing high up  or just participating in the event.  For information  call: (518) 273-5552.,Empire State Plaza,Fee, 
351,05/01/2000,8:00 a.m.,4:00 p.m.,Niagara Mohawk,Electric Safety,Electric Safety Demonstrations,Outdoor Empire State Plaza - Mosaic Area, , 
340,05/01/2000,10:00 a.m.,2:00 p.m.,Elder Abuse Awareness Day,Elder Abuse Awareness,Information Fair,North Lobby, , 
344,04/30/2000,12:00 p.m.,5:00 p.m.,Albany History Fair,History Fair,The New York State Museum will host the Albany History Fair to benefit historic Cherry Hill.  Hear live music  learn about Albany history  have your art and antiques appraised (only $5.00 each)  and win prizes.,New York State Museum, , 
319,04/28/2000,11:30 a.m.,12:30 p.m.,Maple Hill Middle School Chorus Concert,Maple Hill Concert,School Performance,South Gallery, , 
198,04/28/2000,10:00 a.m.,3:00 p.m.,Craft Show by Audrey's Art  Ltd.,Craft Show,Craft Show,North Concourse, , 
198,04/27/2000,10:00 a.m.,3:00 p.m.,Craft Show by Audrey's Art  Ltd.,Craft Show,Craft Show,North Concourse, , 
343,04/27/2000,9:00 a.m.,3:00 p.m.,"Third Annual OGS ""Take Your Child To Work Day",Take Your Child To Work,The Office of General Services has teamed up again with OGS Business Units to continue offering successful activities from the first two years of this event and enhance the program with some additional workshops.  This opportunity is for your children  aged 9 - 16  to learn about your work environment  career opportunities in State government and the unique array of professions and talent that OGS has to offer.,Empire State Plaza, , 
322,04/11/2000,12:00 p.m., ,Empire State Plaza Art Collection Spring Video Series,Spring Video Series, ,New York State Museum Theater,Free, 
308,04/26/2000,10:00 a.m.,2:00 p.m.,"To Your Health"" - Health and Fitness Fair 2000",Health Fair,"Come and visit for the ""Health"" of it!  Come participate in the 3rd annual ""To Your Health"" - Health and Fitness Fair 2000 at the Empire State Plaza.This event will feature information on: health awareness  fitness and exercise  health spas and resorts  healthy eating and cooking  alternative medicine and more.",South Concourse,Free, 
334,04/26/2000,10:30 a.m.,2:00 p.m.,Empire State College Information Day,Empire State College,Information Booth,Concourse - Bus Turn, , 
198,04/26/2000,10:00 a.m.,3:00 p.m.,Craft Show by Audrey's Art  Ltd.,Craft Show,Craft Show,North Concourse, , 
31,04/26/2000,10:00 a.m.,2:00 p.m.,Kaplan Test Prep,Kaplan Info Table,Kaplan Test Prep Admissions Info Table,Bus Turn, , 
322,04/25/2000,12:00 p.m., ,Empire State Plaza Art Collection Spring Video Series,Spring Video Series, ,New York State Museum Theater,Free, 
308,04/25/2000,10:00 a.m.,2:00 p.m.,"To Your Health"" - Health and Fitness Fair 2000",Health Fair,"Come and visit for the ""Health"" of it!  Come participate in the 3rd annual ""To Your Health"" - Health and Fitness Fair 2000 at the Empire State Plaza.This event will feature information on: health awareness  fitness and exercise  health spas and resorts  healthy eating and cooking  alternative medicine and more.",South Concourse,Free, 
316,04/21/2000,9:00 a.m.,4:00 p.m.,The Sight Society of Northeastern New York  Lions Eye Bank,Sight Society,Information Display and Poster Contest,North Lobby, , 
316,04/20/2000,9:00 a.m.,4:00 p.m.,The Sight Society of Northeastern New York  Lions Eye Bank,Sight Society,Information Display and Poster Contest,North Lobby, , 
197,04/20/2000,10:00 a.m.,3:00 p.m.,Craft Show by Northeast Show Promoters,Craft Show,Craft Show,North Concourse, , 
197,04/19/2000,10:00 a.m.,3:00 p.m.,Craft Show by Northeast Show Promoters,Craft Show,Craft Show,North Concourse, , 
31,04/19/2000,10:00 a.m.,2:00 p.m.,Kaplan Test Prep,Kaplan Info Table,Kaplan Test Prep Admissions Info Table,Bus Turn, , 
316,04/19/2000,9:00 a.m.,4:00 p.m.,The Sight Society of Northeastern New York  Lions Eye Bank,Sight Society,Information Display and Poster Contest,North Lobby, , 
316,04/18/2000,9:00 a.m.,4:00 p.m.,The Sight Society of Northeastern New York  Lions Eye Bank,Sight Society,Information Display and Poster Contest,North Lobby, , 
322,04/18/2000,12:00 p.m., ,Empire State Plaza Art Collection Spring Video Series,Spring Video Series, ,New York State Museum Theater,Free, 
197,04/18/2000,10:00 a.m.,3:00 p.m.,Craft Show by Northeast Show Promoters,Craft Show,Craft Show,North Concourse, , 
332,04/17/2000,10:00 a.m.,2:00 p.m.,Juvenile Diabetes Sneaker Sale,Juvenile Diabetes,Fundraiser,Concourse - Bus Turn, , 
316,04/17/2000,9:00 a.m.,4:00 p.m.,The Sight Society of Northeastern New York  Lions Eye Bank,Sight Society,Information Display and Poster Contest,North Lobby, , 
314,04/14/2000,10:00 a.m.,2:00 p.m.,Italianfesta,Festa,Our Italian salute combines one of the things the Italians really excel at - good food.  Pasta  Pizza and Pasta Fagoli are only three of the many dishes offered.  Stroll among the many craft vendors while listening to some authentic Italian entertainment.  Last year we got rave reviews on this event and 2000 should be even better!,South Concourse,Free, 
328,04/14/2000,10:00 a.m.,3:30 p.m.,Tax Assistance Information Booth,Tax Assistance,Tax information and assistance provided by members of the Tax Assistance Bureau.  Forms are also available.,North Lobby,Free, 
328,04/13/2000,10:00 a.m.,3:30 p.m.,Tax Assistance Information Booth,Tax Assistance,Tax information and assistance provided by members of the Tax Assistance Bureau.  Forms are also available.,North Lobby,Free, 
328,04/12/2000,10:00 a.m.,3:30 p.m.,Tax Assistance Information Booth,Tax Assistance,Tax information and assistance provided by members of the Tax Assistance Bureau.  Forms are also available.,North Lobby,Free, 
331,04/12/2000,11:30 a.m.,12:30 p.m.,Bethlehem Academy Concert Choir,Bethlehem Choir,School Performance,North Lobby, , 
334,04/12/2000,10:30 a.m.,2:00 p.m.,Empire State College Information Day,Empire State College,Information Booth,Concourse - Bus Turn, , 
31,04/12/2000,10:00 a.m.,2:00 p.m.,Kaplan Test Prep,Kaplan Info Table,Kaplan Test Prep Admissions Info Table,Bus Turn, , 
335,04/11/2000,8:00 a.m.,4:00 p.m.,New York State Auto Collision Technicians,Collision Technicians,Information Display,North Concourse, , 
336,04/11/2000,8:30 a.m.,4:00 p.m.,The United New York Ambulance Network,Ambulance Network,Information Display,Outdoor Empire State Plaza, , 
341,04/09/2000,11:00 a.m.,6:00 p.m.,Big Electronic Sale,Electronic Sale, ,Convention Center,Friday:  $5.00  Saturday & Sunday:  $6.00, 
341,04/08/2000,10:00 a.m.,8:00 p.m.,Big Electronic Sale,Electronic Sale, ,Convention Center,Friday:  $5.00  Saturday & Sunday:  $6.00, 
341,04/07/2000,12:00 p.m.,8:00 p.m.,Big Electronic Sale,Electronic Sale, ,Convention Center,Friday:  $5.00  Saturday & Sunday:  $6.00, 
329,04/07/2000,8:00 a.m.,4:00 p.m.,My Sister's Closet of the YMCA of Troy,My Sister's Closet,My Sister's Closet collects donated drycleaned clothing for women who are returning to the work force.,Concourse - Bus Turn, , 
334,04/06/2000,10:30 a.m.,2:00 p.m.,Empire State College Information Day,Empire State College,Information Booth,Concourse - Bus Turn, , 
328,04/06/2000,10:00 a.m.,3:30 p.m.,Tax Assistance Information Booth,Tax Assistance,Tax information and assistance provided by members of the Tax Assistance Bureau.  Forms are also available.,North Lobby,Free, 
240,04/06/2000,8:00 a.m.,3:30 p.m.,Internal Revenue Service,IRS,Internal Revenue Service Information Booth open every Wednesday and Thursday until April 6th.,South Concourse Kiosk, , 
240,04/05/2000,8:00 a.m.,3:30 p.m.,Internal Revenue Service,IRS,Internal Revenue Service Information Booth open every Wednesday and Thursday until April 6th.,South Concourse Kiosk, , 
236,04/05/2000,9:30 a.m.,2:00 p.m.,Summer Getaway Travel Show 2000,Travel Show,Visit over 50 travel and tourism industry exhibitors at the 21st Annual Summer Getaway Travel Show on the North Concourse of the Empire State Plaza.  Pick up new 2000 brochures from exhibitors that will come from the Lake George area  Lake Placid  Montreal  Cooperstown area  Finger Lakes  Turning Stone  Foxwoods  Mohegan Sun and Atlantic City Casino's.  Come find information on golfing  camping  hiking and other various attractions and resorts.,North Concourse,Free, 
328,04/05/2000,10:00 a.m.,3:30 p.m.,Tax Assistance Information Booth,Tax Assistance,Tax information and assistance provided by members of the Tax Assistance Bureau.  Forms are also available.,North Lobby,Free, 
31,04/05/2000,10:00 a.m.,2:00 p.m.,Kaplan Test Prep,Kaplan Info Table,Kaplan Test Prep Admissions Info Table,Bus Turn, , 
322,04/04/2000,12:00 p.m., ,Empire State Plaza Art Collection Spring Video Series,Spring Video Series, ,New York State Museum Theater,Free, 
315,04/03/2000,12:00 p.m.,1:00 p.m.,Herkimer Steele Band,Herkimer Band,Performance,South Concourse,Free, 
321,04/02/2000,11:00 a.m.,5:00 p.m.,New York State Chocolate Festival,Chocolate Festival,This 8th annual New York State Chocolate Festival will benefit Equinox.  Parking is free.,Empire State Plaza Convention Center,Adults:  $5.00  Children under 12:  $2.00, 
321,04/01/2000,10:00 a.m.,6:00 p.m.,New York State Chocolate Festival,Chocolate Festival,This 8th annual New York State Chocolate Festival will benefit Equinox.  Parking is free.,Empire State Plaza Convention Center,Adults:  $5.00  Children under 12:  $2.00, 
306,03/31/2000,11:30 a.m.,12:30 p.m.,Dorothy Nolan Elementary School Grade 4 Chorus,Dorothy Nolan,Music in Our Schools Month Performance,South Gallery,Free, 
307,03/31/2000,12:30 p.m.,1:30 p.m.,Granville Jazz Ensemble,Granville,Music in Our Schools Month Performance,South Gallery,Free, 
230,03/31/2000,8:00 a.m.,4:00 p.m.,Corcraft - Prison Industries Display,Corcraft,Information Display of Services,North Lobby, , 
230,03/30/2000,8:00 a.m.,4:00 p.m.,Corcraft - Prison Industries Display,Corcraft,Information Display of Services,North Lobby, , 
235,03/30/2000,10:00 a.m.,2:00 p.m.,American Cancer Society Daffodil Sale,Daffodil Sale,Daffodil sale to benefit the American Cancer Society,North Lobby  Concourse - Bus Turn and the South Concourse, , 
240,03/30/2000,8:00 a.m.,3:30 p.m.,Internal Revenue Service,IRS,Internal Revenue Service Information Booth open every Wednesday and Thursday until April 6th.,South Concourse Kiosk, , 
304,03/30/2000,11:30 a.m.,12:30 p.m.,Mohawk Symphonic Band,Mohawk School,Music in Our Schools Month Performance,South Gallery,Free, 
305,03/30/2000,12:30 p.m.,1:30 p.m.,Maybrook & Montgomery Grade 5 Bands,Valley Schools,Music in Our Schools Month Performance,South Gallery,Free, 
318,03/30/2000,10:00 a.m.,2:00 p.m.,Albany County Head Start,Head Start,Information Table,South Concourse, , 
302,03/29/2000,11:30 a.m.,12:30 p.m.,Piping Rock Singers,Piping Rock,Music in Our School Month Performance,South Gallery,Free, 
303,03/29/2000,12:30 p.m.,1:30 p.m.,Valley Cottage Elementary School Grade 4 Chorus,Valley Cottage,Music in Our Schools Month Performance,South Gallery,Free, 
235,03/29/2000,10:00 a.m.,2:00 p.m.,American Cancer Society Daffodil Sale,Daffodil Sale,Daffodil sale to benefit the American Cancer Society,North Lobby  Concourse - Bus Turn and the South Concourse, , 
240,03/29/2000,8:00 a.m.,3:30 p.m.,Internal Revenue Service,IRS,Internal Revenue Service Information Booth open every Wednesday and Thursday until April 6th.,South Concourse Kiosk, , 
230,03/29/2000,8:00 a.m.,4:00 p.m.,Corcraft - Prison Industries Display,Corcraft,Information Display of Services,North Lobby, , 
31,03/29/2000,10:00 a.m.,2:00 p.m.,Kaplan Test Prep,Kaplan Info Table,Kaplan Test Prep Admissions Info Table,Bus Turn, , 
230,03/28/2000,8:00 a.m.,4:00 p.m.,Corcraft - Prison Industries Display,Corcraft,Information Display of Services,North Lobby, , 
235,03/28/2000,10:00 a.m.,2:00 p.m.,American Cancer Society Daffodil Sale,Daffodil Sale,Daffodil sale to benefit the American Cancer Society,North Lobby  Concourse - Bus Turn and the South Concourse, , 
300,03/28/2000,11:30 a.m.,12:30 p.m.,Van Antwerp Middle School Grade 6 Chorus,Van Antwerp,Music in Our Schools Month Performance,South Gallery,Free, 
301,03/28/2000,12:30 p.m.,1:30 p.m.,Cobleskill-Richmondville High School Chorus,Cobleskill-Richmondville,Music in Our Schools Month Performance,South Gallery,Free, 
298,03/27/2000,11:30 a.m.,12:30 p.m.,Tully Trebles and Knightlights,Tully School District,Music in Our Schools Month Performance,South Gallery,Free, 
299,03/27/2000,12:30 p.m.,1:30 p.m.,Kings Park High School Chamber Singers,Kings Park High,Music in Our Schools Month Performance,South Gallery,Free, 
230,03/27/2000,8:00 a.m.,4:00 p.m.,Corcraft - Prison Industries Display,Corcraft,Information Display of Services,North Lobby, , 
294,03/24/2000,11:30 a.m.,12:30 p.m.,Dawnwood Middle School Grade 7 Band,Dawnwood Middle School,Music in Our Schools Month Performance,South Gallery,Free, 
295,03/24/2000,12:30 p.m.,1:30 p.m.,DeWitt Middle School Grade 6 Choir,DeWitt Middle School,Music in Our Schools Month Performance,South Gallery,Free, 
296,03/24/2000,11:30 a.m.,12:30 p.m.,Norwich Middle and High School String Orchestra,Norwich Schools,Music in Our Schools Month Performance,North Lobby,Free, 
297,03/24/2000,12:30 p.m.,1:30 p.m.,Nanuet High School Chamber Choir,Nanuet High,Music in Our Schools Month Performance,North Lobby,Free, 
290,03/23/2000,11:30 a.m.,12:30 p.m.,Clayton A. Bouton Middle Level Chorus & High School Band,Clayton A. Bouton,Music in Our Schools Month Performance,South Gallery,Free, 
291,03/23/2000,12:30 p.m.,1:30 p.m.,Case Junior High School Grade 8 Concert Band,Case Junior High,Music in Our Schools Month Performance,South Gallery,Free, 
292,03/23/2000,11:30 a.m.,12:30 p.m.,Manorhaven Elementary Orchestra,Manorhaven Elementary,Music in Our Schools Month Performance,North Lobby,Free, 
293,03/23/2000,12:30 p.m.,1:30 p.m.,William H. Carr Select Chorus,William H. Carr,Music in Our Schools Month Performance,North Lobby,Free, 
240,03/23/2000,8:00 a.m.,3:30 p.m.,Internal Revenue Service,IRS,Internal Revenue Service Information Booth open every Wednesday and Thursday until April 6th.,South Concourse Kiosk, , 
